step,Transaction Type ,Amount of Transaction (SGD),Transaction ID ,Beginning Balance ,Ending Balance ,Recipient ID,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,CASH_IN,25221.1,C2049654013,21,25242.1,C1459035867,13943.92,0,0,0
7,PAYMENT,656.31,C861939497,25215,24558.69,M909644303,0,0,0,0
7,PAYMENT,1014.52,C2079571758,474406.96,473392.44,M1478277241,0,0,0,0
7,PAYMENT,12921.9,C1786221884,473392.44,460470.54,M472467991,0,0,0,0
7,PAYMENT,59.12,C2051378291,29945,29885.88,M1202138162,0,0,0,0
7,PAYMENT,7995.66,C288329615,611087,603091.34,M1191183951,0,0,0,0
7,TRANSFER,457008.04,C292568264,887,0,C1016689071,0,457008.04,0,0
7,TRANSFER,810479.77,C1875395688,341,0,C683605346,19972,830451.77,0,0
7,PAYMENT,1915.86,C49737193,9935,8019.14,M1166254470,0,0,0,0
7,TRANSFER,595846.21,C1434796930,118425.71,0,C935612756,46257.07,642103.28,0,0
7,PAYMENT,18596.2,C2017703518,0,0,M1299158298,0,0,0,0
7,PAYMENT,775.28,C364413600,31782,31006.72,M1792953030,0,0,0,0
7,PAYMENT,11177.15,C264953989,516641,505463.85,M1044144931,0,0,0,0
7,PAYMENT,132,C1866484678,308,176,M2010162322,0,0,0,0
7,CASH_IN,12745.74,C793164837,32636,45381.74,C1790657739,0,0,0,0
7,PAYMENT,7733.71,C1925117845,73490,65756.29,M525180031,0,0,0,0
7,PAYMENT,3966.45,C1842040624,110638,106671.55,M2012635448,0,0,0,0
7,PAYMENT,4514.37,C1920021004,10354,5839.63,M19719769,0,0,0,0
7,PAYMENT,4671.39,C908696451,106192,101520.61,M1913836511,0,0,0,0
7,PAYMENT,173.52,C159936195,101520.61,101347.09,M1878024069,0,0,0,0
7,PAYMENT,7813.41,C369042555,118096,110282.59,M1905758512,0,0,0,0
7,CASH_OUT,129079.67,C992155575,110282.59,0,C1782113663,1526674.03,1655753.7,0,0
7,CASH_OUT,80117.92,C1455581985,0,0,C1807896178,164242.82,244360.74,0,0
7,PAYMENT,1962.68,C980570494,5638,3675.32,M2007058705,0,0,0,0
7,TRANSFER,138389.21,C1411151613,30286,0,C2127862399,0,138389.21,0,0
7,PAYMENT,3737.22,C289571900,49193.61,45456.39,M965988043,0,0,0,0
7,PAYMENT,2506.06,C1141371177,45456.39,42950.32,M1931205834,0,0,0,0
7,PAYMENT,13670,C1996346865,12283,0,M1363130483,0,0,0,0
7,PAYMENT,8582.89,C709531076,886,0,M119202251,0,0,0,0
7,PAYMENT,13006.27,C525401732,21543,8536.73,M864039229,0,0,0,0
7,PAYMENT,6686.54,C1293579836,12269,5582.46,M492749549,0,0,0,0
7,PAYMENT,1410.56,C98741020,21669,20258.44,M928607044,0,0,0,0
7,PAYMENT,1157.15,C703352837,346,0,M1120843391,0,0,0,0
7,TRANSFER,436465.06,C1390694257,25838,0,C758750856,26547,463012.06,0,0
7,PAYMENT,3060.2,C773528866,0,0,M1698434204,0,0,0,0
7,PAYMENT,2344.4,C1383478026,0,0,M572088818,0,0,0,0
7,PAYMENT,6933.54,C1411222174,75734,68800.46,M1371550829,0,0,0,0
7,PAYMENT,738.02,C852337468,5026,4287.98,M1538409062,0,0,0,0
7,PAYMENT,15619.46,C1665366772,31429,15809.54,M871389613,0,0,0,0
7,PAYMENT,8164.1,C1820051628,788,0,M622007863,0,0,0,0
7,PAYMENT,2065.03,C1568623803,22411,20345.97,M1827883912,0,0,0,0
7,PAYMENT,758.61,C1585430546,596.09,0,M1675675460,0,0,0,0
7,PAYMENT,4490.35,C1146963223,0,0,M847575327,0,0,0,0
7,PAYMENT,2413.14,C308002829,664160,661746.86,M2011496421,0,0,0,0
7,TRANSFER,340862.96,C1505720819,374713,33850.04,C1373172466,230983.35,571846.3,0,0
7,TRANSFER,154402.33,C1281769434,995,0,C979387846,15680.66,170082.99,0,0
7,PAYMENT,3530.38,C15848947,21164,17633.62,M1354373599,0,0,0,0
7,PAYMENT,16261.55,C1919451866,10410,0,M252570530,0,0,0,0
7,PAYMENT,7021.77,C31324669,284654.9,277633.13,M19496184,0,0,0,0
7,PAYMENT,10701.58,C937513045,277633.13,266931.55,M1473375728,0,0,0,0
7,PAYMENT,2834.08,C967701734,352535.03,349700.95,M1932104087,0,0,0,0
7,PAYMENT,3687.46,C1324815455,349700.95,346013.49,M370265628,0,0,0,0
7,PAYMENT,808.34,C1087177468,20926,20117.66,M2144835163,0,0,0,0
7,PAYMENT,2894.91,C158605330,340279.98,337385.07,M294485518,0,0,0,0
7,CASH_OUT,55412.64,C973030433,337385.07,281972.44,C1183572822,90698.78,146111.42,0,0
7,CASH_OUT,263017.13,C2052683787,20289,0,C638590716,128929.73,333751.15,0,0
7,PAYMENT,1800.78,C1376105442,2533,732.22,M671271586,0,0,0,0
7,PAYMENT,556.8,C1805606351,41077,40520.2,M1522002327,0,0,0,0
7,CASH_OUT,143860.31,C626183040,40520.2,0,C811597470,519924.29,428593.84,0,0
7,PAYMENT,6769.62,C456872530,52381,45611.38,M182130143,0,0,0,0
7,PAYMENT,4470.86,C1866841666,16389,11918.14,M1551398625,0,0,0,0
7,PAYMENT,386.54,C495982334,105906,105519.46,M1329040766,0,0,0,0
7,PAYMENT,5688.89,C230854004,24580,18891.11,M311569747,0,0,0,0
7,PAYMENT,12064.58,C254340633,61770,49705.42,M2080890623,0,0,0,0
7,PAYMENT,2734.82,C1698120998,16615,13880.18,M1716257894,0,0,0,0
7,PAYMENT,5047.01,C786196112,128380,123332.99,M1827583378,0,0,0,0
7,PAYMENT,5593.85,C858768220,322,0,M902209131,0,0,0,0
7,DEBIT,1095.24,C2028177061,10410,9314.76,C228902347,1709,2804.24,0,0
7,PAYMENT,11160.28,C1631120910,28771.62,17611.34,M742450262,0,0,0,0
7,PAYMENT,9690.05,C770966131,17611.34,7921.29,M1229356998,0,0,0,0
7,PAYMENT,4895.1,C1864933502,115220.79,110325.69,M1155636121,0,0,0,0
7,CASH_IN,151466.86,C1233911532,110325.69,261792.55,C769342184,1.31E+07,1.25E+07,0,0
7,CASH_IN,196034.13,C860422228,261792.55,457826.68,C1255024717,1.31E+07,1.29E+07,0,0
7,CASH_IN,165559.32,C424181011,457826.68,623386,C911998047,181882.49,16323.17,0,0
7,CASH_IN,71440.65,C1371345136,623386,694826.65,C1746150957,185428.84,113988.19,0,0
7,CASH_IN,129759.91,C1205332149,694826.65,824586.55,C2145942542,489629.24,359869.33,0,0
7,CASH_IN,137890.93,C1021778875,824586.55,962477.48,C296121376,138262.58,371.65,0,0
7,CASH_IN,42354.06,C1713195473,962477.48,1004831.54,C934085675,91794.85,49440.79,0,0
7,CASH_IN,438047.1,C1595866994,1004831.54,1442878.64,C803116137,1.61E+07,1.57E+07,0,0
7,CASH_IN,80280.3,C670316132,1442878.64,1523158.94,C872592585,612418.5,532138.2,0,0
7,CASH_IN,32532.12,C592108514,1523158.94,1555691.06,C365212068,388222.81,355690.69,0,0
7,CASH_IN,178823.75,C789925275,1555691.06,1734514.81,C1825992554,493375.59,314551.85,0,0
7,CASH_IN,223559.66,C131646052,1734514.81,1958074.46,C657736958,5683562.56,5460002.91,0,0
7,CASH_IN,290124.75,C26842093,1958074.46,2248199.21,C1777369261,294971.9,4847.15,0,0
7,CASH_IN,173061.52,C1954139639,2248199.21,2421260.74,C1592415783,246208.54,73147.02,0,0
7,CASH_IN,52429.68,C1904553846,2421260.74,2473690.41,C1882860489,279027.08,226597.4,0,0
7,CASH_IN,128998.92,C814684352,2473690.41,2602689.33,C470217116,1115102.26,986103.34,0,0
7,CASH_IN,502571.35,C2101666759,2602689.33,3105260.68,C553790651,568547.29,32266.57,0,0
7,CASH_IN,815501.07,C1206427629,3105260.68,3920761.76,C1059781259,1.10E+07,1.02E+07,0,0
7,CASH_IN,140862.84,C533657337,3920761.76,4061624.6,C403147759,196153.32,55290.48,0,0
7,CASH_IN,2654.73,C1473230040,4061624.6,4064279.33,C798678484,2087450.62,2084795.89,0,0
7,CASH_IN,44740,C223293245,4064279.33,4109019.33,C114618982,716365.55,671625.55,0,0
7,CASH_IN,56976.46,C240897678,4109019.33,4165995.79,C35126588,8804981.7,8748005.25,0,0
7,CASH_IN,58195.71,C1724549250,4165995.79,4224191.49,C638590716,391946.86,333751.15,0,0
7,CASH_IN,18097.74,C1275693559,4224191.49,4242289.24,C384537519,21170,3072.26,0,0
7,CASH_IN,235190.76,C944468364,4242289.24,4477480,C811597470,663784.6,428593.84,0,0
7,CASH_IN,272342.01,C1756686261,4477480,4749822,C1505755152,6920022.96,6647680.95,0,0
7,CASH_IN,336844.89,C1518922937,4749822,5086666.89,C40075281,2011521.64,1674676.75,0,0
7,CASH_IN,209715.24,C1523486766,5086666.89,5296382.13,C1085479446,555854.87,346139.62,0,0
7,CASH_IN,496460.1,C963268074,5296382.13,5792842.23,C769342184,1.29E+07,1.25E+07,0,0
7,CASH_IN,175995.9,C1991019581,5792842.23,5968838.13,C1584119395,598430.14,136576.79,0,0
7,CASH_IN,285857.46,C1801210741,5968838.13,6254695.59,C1584119395,422434.24,136576.79,0,0
7,CASH_IN,218080.84,C1161685456,6254695.59,6472776.43,C1327907419,657876.65,439795.81,0,0
7,CASH_IN,44833.06,C777255296,6472776.43,6517609.49,C553790651,65975.94,32266.57,0,0
7,CASH_IN,6288.28,C1015829779,6517609.49,6523897.77,C771404135,21351,15062.72,0,0
7,CASH_IN,120155.92,C889370132,6523897.77,6644053.69,C1100439041,288861.69,168705.77,0,0
7,CASH_IN,226240.27,C534493709,6644053.69,6870293.97,C257999182,2550664,2324423.73,0,0
7,CASH_IN,165562.59,C787865487,6870293.97,7035856.55,C184253187,4764377.79,4598815.2,0,0
7,CASH_IN,139446.85,C1888428943,7035856.55,7175303.41,C339099861,297936.1,158489.25,0,0
7,CASH_IN,150031.09,C1352505756,7175303.41,7325334.49,C836514715,1439388.84,1289357.76,0,0
7,CASH_IN,280873.88,C307513936,7325334.49,7606208.37,C128870695,1.44E+07,1.41E+07,0,0
7,CASH_IN,43850.3,C308147762,7606208.37,7650058.67,C256417920,99555.25,55704.95,0,0
7,CASH_IN,30075.22,C457649325,7650058.67,7680133.9,C292665982,213593.04,183517.82,0,0
7,CASH_IN,11609.72,C665454368,7680133.9,7691743.61,C1387567249,40401,28791.28,0,0
7,CASH_IN,219836.42,C396156751,7691743.61,7911580.03,C2034284329,238256,18419.58,0,0
7,CASH_IN,367463.71,C1779255272,7911580.03,8279043.74,C1345063038,399295.22,31831.51,0,0
7,CASH_IN,148725.69,C1208826944,8279043.74,8427769.43,C1626759869,741102.29,592376.6,0,0
7,CASH_IN,16529.09,C1063891302,8427769.43,8444298.53,C800523009,57905.48,41376.39,0,0
7,PAYMENT,6387,C1316910947,45147,38760,M1322011459,0,0,0,0
7,PAYMENT,12726.04,C1870823910,258781,246054.96,M487780337,0,0,0,0
7,PAYMENT,11045.61,C543835743,24663,13617.39,M206608194,0,0,0,0
7,PAYMENT,4047.79,C2007411359,89428,85380.21,M2101456637,0,0,0,0
7,CASH_OUT,98848.63,C267081652,7151,0,C1434590943,12268.21,111116.84,0,0
7,PAYMENT,1837.39,C126434188,63722,61884.61,M1161399216,0,0,0,0
7,TRANSFER,528013.15,C905962412,53884,0,C1028574311,777814.86,1305828.01,0,0
7,PAYMENT,1543.46,C1627145296,0,0,M778520216,0,0,0,0
7,PAYMENT,4562.64,C654982383,50068,45505.36,M1830963489,0,0,0,0
7,PAYMENT,1664.51,C1870552593,45505.36,43840.85,M2075760352,0,0,0,0
7,PAYMENT,21191.67,C228732988,43840.85,22649.18,M1924533224,0,0,0,0
7,PAYMENT,23429.64,C1864715641,22649.18,0,M1486670059,0,0,0,0
7,PAYMENT,19104.84,C1143156756,0,0,M109611571,0,0,0,0
7,PAYMENT,24025.52,C1124290846,0,0,M2103841285,0,0,0,0
7,PAYMENT,51024.98,C538459693,0,0,M1644425487,0,0,0,0
7,PAYMENT,8770.72,C1003603952,0,0,M1995054261,0,0,0,0
7,PAYMENT,8986.8,C400731411,0,0,M1788132713,0,0,0,0
7,PAYMENT,7180.93,C1599019404,0,0,M2036771172,0,0,0,0
7,PAYMENT,12774.51,C2070813038,0,0,M887000223,0,0,0,0
7,PAYMENT,30366.4,C326791409,0,0,M1595659891,0,0,0,0
7,PAYMENT,11066.92,C1412764055,0,0,M340772346,0,0,0,0
7,TRANSFER,228141.3,C1416807034,120863,0,C762570948,0,228141.3,0,0
7,CASH_OUT,11123.69,C1432043209,20813,9689.31,C553790651,21142.88,32266.57,0,0
7,PAYMENT,15919.89,C698229852,9689.31,0,M1133794432,0,0,0,0
7,PAYMENT,11110.2,C28782490,322,0,M227996691,0,0,0,0
7,PAYMENT,1460,C1441963321,52,0,M874771283,0,0,0,0
7,PAYMENT,8959.34,C206623154,15910,6950.66,M912034375,0,0,0,0
7,PAYMENT,7929.31,C2005320416,99857,91927.69,M1553206824,0,0,0,0
7,TRANSFER,68814.9,C1455659337,106887,38072.1,C66893623,59824.59,128639.49,0,0
7,DEBIT,2997.29,C69156708,33125,30127.71,C1271835801,4209.94,7207.24,0,0
7,PAYMENT,9589,C1162833093,23087,13498,M961994506,0,0,0,0
7,PAYMENT,6285.19,C1939144888,483,0,M244114865,0,0,0,0
7,DEBIT,2225.09,C807111137,10068,7842.91,C1816757085,1.02E+07,1.02E+07,0,0
7,PAYMENT,17899.15,C1060814439,105333,87433.85,M1693575672,0,0,0,0
7,PAYMENT,3343.03,C221850042,45587.82,42244.79,M1627520381,0,0,0,0
7,CASH_OUT,120142.49,C186826428,42244.79,0,C433115563,139480.44,259622.93,0,0
7,PAYMENT,5804.72,C1618425865,2075,0,M617068868,0,0,0,0
7,PAYMENT,1787.23,C1245926068,95975,94187.77,M1409991198,0,0,0,0
7,PAYMENT,16487.8,C224661478,3748,0,M351308439,0,0,0,0
7,CASH_OUT,36600.63,C1157016655,0,0,C169904524,215766.61,252367.25,0,0
7,CASH_IN,53695.05,C1190042877,51246,104941.05,C478124129,58452.12,4757.07,0,0
7,PAYMENT,1058.39,C1800970489,831,0,M2070690615,0,0,0,0
7,PAYMENT,7827.79,C176776385,0,0,M942802969,0,0,0,0
7,PAYMENT,6863.38,C381892750,52287,45423.62,M216800482,0,0,0,0
7,CASH_IN,17655.7,C1300422354,39294,56949.7,C404923931,468,0,0,0
7,PAYMENT,15578.71,C1700296123,39537,23958.29,M1792030422,0,0,0,0
7,TRANSFER,162038,C112667746,68380.78,0,C1937294500,0,162038,0,0
7,PAYMENT,6388.86,C1561855528,0,0,M2068534685,0,0,0,0
7,PAYMENT,3922.01,C273066660,122,0,M799887602,0,0,0,0
7,PAYMENT,11096.2,C840510057,25957,14860.8,M325023242,0,0,0,0
7,PAYMENT,5306.87,C921304399,72298,66991.13,M1929777568,0,0,0,0
7,PAYMENT,8654.44,C146221003,66991.13,58336.69,M1613819889,0,0,0,0
7,PAYMENT,7788.88,C424305981,58336.69,50547.82,M1510145189,0,0,0,0
7,PAYMENT,7065.2,C1798967633,12884,5818.8,M210908320,0,0,0,0
7,DEBIT,532.61,C1186712450,41293,40760.39,C789698697,52179,52711.61,0,0
7,PAYMENT,449.26,C194109476,40760.39,40311.13,M815450270,0,0,0,0
7,CASH_OUT,6960.63,C766565657,278454,271493.37,C362023079,9674,16634.63,0,0
7,PAYMENT,1742.81,C894432502,84,0,M828093115,0,0,0,0
7,PAYMENT,1255.85,C1474515510,40475,39219.15,M2089817542,0,0,0,0
7,PAYMENT,8611.73,C917681894,435,0,M1519387873,0,0,0,0
7,PAYMENT,10475.29,C1921268174,14358,3882.71,M1770950314,0,0,0,0
7,CASH_OUT,92924.64,C260890108,56231,0,C304528024,18472,0,0,0
7,PAYMENT,7567.92,C1372674712,0,0,M38294309,0,0,0,0
7,PAYMENT,3465.66,C531523096,2077,0,M1982081836,0,0,0,0
7,PAYMENT,590.23,C771406570,5016,4425.77,M1844118795,0,0,0,0
7,CASH_OUT,107360.06,C26816520,4425.77,0,C1028574311,1305828.01,5141218.55,0,0
7,TRANSFER,49395.17,C1454577244,20521,0,C316486913,193,0,0,0
7,PAYMENT,8594.62,C786877322,11398,2803.38,M454049792,0,0,0,0
7,PAYMENT,2264.93,C1396783642,29808,27543.07,M487512024,0,0,0,0
7,TRANSFER,636710.53,C86828392,135829,0,C1475998599,29680,1286372.45,0,0
7,PAYMENT,1848.19,C472233357,11381,9532.81,M1181666809,0,0,0,0
7,PAYMENT,10346.92,C758477563,9532.81,0,M1330697616,0,0,0,0
7,PAYMENT,12322.3,C2129168426,26319,13996.7,M1314489099,0,0,0,0
7,PAYMENT,13383.94,C1216189073,13996.7,612.77,M21508699,0,0,0,0
7,TRANSFER,45656.63,C1004229504,2986.51,0,C1609562230,4515203.08,1.11E+07,0,0
7,PAYMENT,1380.11,C966319659,0,0,M500513427,0,0,0,0
7,PAYMENT,3768.03,C1573849496,104381,100612.97,M1021904626,0,0,0,0
7,PAYMENT,703.78,C1140850370,21396,20692.22,M2001356172,0,0,0,0
7,PAYMENT,6689.88,C1382809908,22051,15361.12,M642143005,0,0,0,0
7,PAYMENT,3347.26,C443789561,15361.12,12013.86,M1060171806,0,0,0,0
7,PAYMENT,7180.44,C233255789,79343,72162.56,M422397815,0,0,0,0
7,TRANSFER,273930.25,C509532371,51342,0,C1408337297,38709,175365.88,0,0
7,PAYMENT,77.62,C643197702,30800,30722.38,M312367354,0,0,0,0
7,PAYMENT,720.37,C1635496737,10729,10008.63,M151746461,0,0,0,0
7,PAYMENT,11152.32,C470819809,52864,41711.68,M2091512081,0,0,0,0
7,TRANSFER,702031.37,C1081587486,13090,0,C1635341595,6652,6191938.31,0,0
7,TRANSFER,618122.62,C311592722,41569,0,C2125012025,21174,371010.98,0,0
7,PAYMENT,1926.14,C251703690,19533,17606.86,M1016260610,0,0,0,0
7,PAYMENT,4733.37,C1092646857,13721,8987.63,M1200411368,0,0,0,0
7,DEBIT,1608.89,C1292543858,6250,4641.11,C1888703417,30692,12803.05,0,0
7,PAYMENT,769.84,C1727239209,20737,19967.16,M615459073,0,0,0,0
7,TRANSFER,603999.01,C85304558,1381,0,C1003872245,159949,114686.09,0,0
7,PAYMENT,5972.77,C498905609,0,0,M1737768779,0,0,0,0
7,TRANSFER,247066.24,C976156057,12061,0,C490150701,693505.46,1983599.05,0,0
7,PAYMENT,24070.53,C305403110,11599,0,M1793114195,0,0,0,0
7,PAYMENT,2475.82,C742970403,12727,10251.18,M1636265486,0,0,0,0
7,PAYMENT,8015.47,C1403442684,26045,18029.53,M1068004739,0,0,0,0
7,CASH_OUT,127433.52,C1428903833,18029.53,0,C683605346,830451.77,1371546.23,0,0
7,PAYMENT,17189.18,C260486188,103816,86626.82,M1785366805,0,0,0,0
7,PAYMENT,1419.98,C370343350,86626.82,85206.84,M428533618,0,0,0,0
7,TRANSFER,80218.06,C597100475,20712,0,C1274461229,150,0,0,0
7,PAYMENT,4322.53,C487264509,13771,9448.47,M485859751,0,0,0,0
7,CASH_OUT,198823.6,C1384801340,9448.47,0,C1266035080,2026441.55,3232606.04,0,0
7,PAYMENT,3539.89,C1228606217,26633,23093.11,M217212459,0,0,0,0
7,PAYMENT,839.71,C1035671179,21219,20379.29,M1016151684,0,0,0,0
7,PAYMENT,5449.92,C769853788,102544,97094.08,M843047413,0,0,0,0
7,PAYMENT,5247.92,C1473623671,151857.84,146609.92,M1652934423,0,0,0,0
7,TRANSFER,1130828.97,C1469680626,146609.92,0,C1286084959,7488671.79,1.30E+07,0,0
7,PAYMENT,2675.43,C451209405,330525,327849.57,M1618514840,0,0,0,0
7,CASH_OUT,285656.95,C747199999,140821.4,0,C1603338883,56211,46968.69,0,0
7,CASH_OUT,53459.12,C928286087,0,0,C1850803964,70971,0,0,0
7,CASH_OUT,461511.97,C172499664,0,0,C184253187,4598815.2,1.02E+07,0,0
7,CASH_OUT,541556.34,C772310098,0,0,C909295153,9092634.94,1.09E+07,0,0
7,CASH_OUT,118750.48,C1208500937,0,0,C346008447,124748,1248456.29,0,0
7,CASH_OUT,93943.96,C1541639922,0,0,C1459757869,198348,4042386.17,0,0
7,CASH_OUT,251863.34,C276195836,0,0,C898762325,457497,0,0,0
7,CASH_OUT,102211.82,C2050381236,0,0,C1627965794,107611,1557376.47,0,0
7,CASH_OUT,6448.86,C1881296433,0,0,C1682264452,82520,0,0,0
7,CASH_OUT,135720.15,C930204377,0,0,C1217400138,301337,359950.01,0,0
7,PAYMENT,5105.27,C350972994,903,0,M1555562654,0,0,0,0
7,CASH_OUT,413692.19,C1049202430,22680.51,0,C93518808,150264,0,0,0
7,CASH_OUT,303693.11,C127384820,0,0,C1636786811,6779300.28,1.45E+07,0,0
7,DEBIT,5596.59,C1213290808,7187.51,1590.92,C1746038925,54401,46411.37,0,0
7,TRANSFER,69635.1,C1425083484,1590.92,0,C1967017653,78985.19,171749.05,0,0
7,PAYMENT,5471.45,C654153282,18759.22,13287.77,M481820277,0,0,0,0
7,PAYMENT,670.96,C1584266306,13287.77,12616.82,M44206143,0,0,0,0
7,PAYMENT,30221.72,C1210532271,12616.82,0,M1807764104,0,0,0,0
7,PAYMENT,22122.28,C1518216286,0,0,M1284226142,0,0,0,0
7,PAYMENT,29488.1,C1045669465,0,0,M1471033105,0,0,0,0
7,PAYMENT,8276.17,C2086255982,0,0,M1830918135,0,0,0,0
7,PAYMENT,7113.65,C1315149156,0,0,M1746136350,0,0,0,0
7,PAYMENT,243.96,C1494257599,0,0,M955200837,0,0,0,0
7,PAYMENT,10680.86,C1786072969,0,0,M494478532,0,0,0,0
7,PAYMENT,5093.86,C1086930339,0,0,M30244322,0,0,0,0
7,PAYMENT,13988.94,C1090806613,0,0,M361705653,0,0,0,0
7,PAYMENT,6863.99,C471999362,0,0,M1995075465,0,0,0,0
7,PAYMENT,10456.77,C345416906,0,0,M2020615285,0,0,0,0
7,PAYMENT,11001.9,C1967335114,0,0,M1349556684,0,0,0,0
7,PAYMENT,5962.29,C1910622204,0,0,M139134521,0,0,0,0
7,PAYMENT,7606.59,C1683096716,0,0,M817385267,0,0,0,0
7,PAYMENT,14093.9,C1335472383,0,0,M531832315,0,0,0,0
7,PAYMENT,5738.02,C1798380773,0,0,M419563367,0,0,0,0
7,PAYMENT,3250.37,C454968048,0,0,M474335405,0,0,0,0
7,PAYMENT,2799.85,C2138061300,0,0,M1992306754,0,0,0,0
7,PAYMENT,2025.97,C530638248,0,0,M756176465,0,0,0,0
7,PAYMENT,9239.74,C1397978526,0,0,M619056534,0,0,0,0
7,PAYMENT,2977.78,C1022566663,0,0,M65816598,0,0,0,0
7,PAYMENT,3478.79,C1264267888,0,0,M1606749232,0,0,0,0
7,PAYMENT,1228.91,C2048648662,0,0,M467058299,0,0,0,0
7,PAYMENT,9021.68,C160221123,47257,38235.32,M2120220238,0,0,0,0
7,PAYMENT,6666.61,C1540325638,10905,4238.39,M1967442274,0,0,0,0
7,CASH_OUT,69299.64,C437893846,75641,6341.36,C912252532,41066,318681.9,0,0
7,PAYMENT,8894.27,C464886357,41636,32741.73,M1012264852,0,0,0,0
7,PAYMENT,6292.71,C1871265445,14719,8426.29,M949085832,0,0,0,0
7,TRANSFER,514750.17,C255964413,63019.95,0,C1849933855,2016,172707.34,0,0
7,CASH_OUT,290528.69,C486261710,0,0,C2057394816,345069.81,1655161.56,0,0
7,PAYMENT,6224.41,C975284962,45,0,M221494920,0,0,0,0
7,PAYMENT,2061.86,C257361295,15090,13028.14,M1299202584,0,0,0,0
7,PAYMENT,346.08,C2058455022,13028.14,12682.05,M1793499598,0,0,0,0
7,PAYMENT,4160.86,C1571465824,179174.68,175013.82,M302334799,0,0,0,0
7,PAYMENT,17686.08,C1694312470,175013.82,157327.75,M994708886,0,0,0,0
7,TRANSFER,1039778.19,C867911989,14230.4,0,C1479813516,10738,0,0,0
7,CASH_OUT,114837.89,C186415926,0,0,C346008447,243498.48,1248456.29,0,0
7,PAYMENT,10167.71,C111960027,189,0,M1835123749,0,0,0,0
7,TRANSFER,398355.54,C83544669,118675,0,C657255537,497385,2036309.01,0,0
7,TRANSFER,840886.94,C1826083903,10046,0,C1653433120,51744,774383.4,0,0
7,PAYMENT,3732.36,C148966649,23694,19961.64,M1799528748,0,0,0,0
7,TRANSFER,765639.59,C968373819,138036,0,C416519915,52136.82,65845.79,0,0
7,PAYMENT,9970.16,C1797028639,39626,29655.84,M1805268033,0,0,0,0
7,CASH_OUT,118577,C355447775,29655.84,0,C1343642221,212461,0,0,0
7,PAYMENT,6691.69,C1834895023,20754,14062.31,M1695685784,0,0,0,0
7,PAYMENT,19080.06,C1603277895,14062.31,0,M935982369,0,0,0,0
7,PAYMENT,11510.47,C683517513,174072,162561.53,M1572768026,0,0,0,0
7,TRANSFER,246846.74,C47418566,1042,0,C676931970,35942,146457.68,0,0
7,TRANSFER,564581.34,C2060124480,12299,0,C2113508588,258886,0,0,0
7,PAYMENT,6895.23,C1065451454,6026,0,M375314189,0,0,0,0
7,PAYMENT,115.38,C150330556,249688,249572.62,M714481123,0,0,0,0
7,PAYMENT,466.73,C517929856,881,414.27,M2128130537,0,0,0,0
7,PAYMENT,8239.66,C1483641522,11515,3275.34,M1108211033,0,0,0,0
7,PAYMENT,6063.34,C728110179,31409,25345.66,M277524255,0,0,0,0
7,TRANSFER,317806.64,C1021138110,10901,0,C1935506329,103168,0,0,0
7,PAYMENT,5096.16,C299358529,60472,55375.84,M176755220,0,0,0,0
7,TRANSFER,929560.4,C1329505805,150562.57,0,C1787868648,8171,1.51E+07,0,0
7,PAYMENT,823.18,C420504560,0,0,M916634690,0,0,0,0
7,PAYMENT,8053.3,C1954091312,0,0,M1313722236,0,0,0,0
7,PAYMENT,4095.66,C1415068326,438279,434183.34,M2000407747,0,0,0,0
7,PAYMENT,49.37,C1274524549,50253,50203.63,M1801565096,0,0,0,0
7,PAYMENT,3477.3,C2130262376,50203.63,46726.33,M1468907424,0,0,0,0
7,TRANSFER,584124.34,C563103055,199009,0,C1621383518,12159,1190896.64,0,0
7,PAYMENT,5040.3,C1191857702,10281,5240.7,M1888423382,0,0,0,0
7,PAYMENT,1214.27,C1254481112,40398,39183.73,M1776042738,0,0,0,0
7,CASH_IN,37836.53,C2092059281,71379,109215.53,C128321421,1082,0,0,0
7,PAYMENT,711.01,C1960515948,1077,365.99,M270284851,0,0,0,0
7,CASH_OUT,45447.15,C459023120,365.99,0,C1508631684,107777,104710,0,0
7,CASH_OUT,32500.9,C1968444456,0,0,C30079792,51622,1536473,0,0
7,PAYMENT,11893.29,C1500017559,5633,0,M675546409,0,0,0,0
7,PAYMENT,5267.09,C1383790482,50283,45015.91,M123358369,0,0,0,0
7,PAYMENT,4277.71,C498365206,337,0,M357650628,0,0,0,0
7,PAYMENT,11815.37,C278061979,0,0,M1165527660,0,0,0,0
7,CASH_IN,207193.81,C2078960918,408890,616083.81,C341156724,67129,285438.93,0,0
7,PAYMENT,11838.61,C1680004575,168470,156631.39,M1672183035,0,0,0,0
7,PAYMENT,666.64,C1644273928,9158,8491.36,M1244394115,0,0,0,0
7,TRANSFER,585352.48,C945113652,117202.37,0,C968448640,20966.38,3438487.71,0,0
7,PAYMENT,7644.51,C10593633,0,0,M1875336604,0,0,0,0
7,PAYMENT,1161.19,C2062357773,0,0,M1752953998,0,0,0,0
7,PAYMENT,13950.5,C1702678093,1271,0,M813847747,0,0,0,0
7,PAYMENT,808.24,C584415907,20540,19731.76,M356333043,0,0,0,0
7,PAYMENT,7990.18,C380669887,130850,122859.82,M876013030,0,0,0,0
7,PAYMENT,4914.48,C1027576225,102441,97526.52,M1104263512,0,0,0,0
7,PAYMENT,10041.85,C1401822122,97526.52,87484.67,M1351933416,0,0,0,0
